restaurant_id,restaurant_name,location,cuisines,estimated_cost_for_two,rating,votes,cuisine_tags,budget_category
rest_000064,XO Belgian Waffle,Koramangala 5Th Block,"Desserts, Beverages",400.0,4.6,834,Desserts|Beverages,low
rest_000065,BelgYum,Whitefield,Desserts,400.0,4.6,1822,Desserts,low
rest_000066,eat.fit,Koramangala 5Th Block,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500.0,4.6,143,Healthy Food|North Indian|Biryani|Continental|Sandwich|Desserts,low
rest_000067,eat.fit,Btm,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500.0,4.6,1189,Healthy Food|North Indian|Biryani|Continental|Sandwich|Desserts,low
rest_000068,Onesta,Banashankari,"Pizza, Cafe, Italian",600.0,4.6,2556,Pizza|Cafe|Italian,medium
rest_000069,Onesta,Basavanagudi,"Pizza, Cafe, Italian",600.0,4.6,1755,Pizza|Cafe|Italian,medium
rest_000070,Onesta,Marathahalli,"Pizza, Cafe, Italian",600.0,4.6,2750,Pizza|Cafe|Italian,medium
rest_000071,The Hole in the Wall Cafe,Koramangala 4Th Block,"Cafe, American, Burger",600.0,4.6,7113,Cafe|American|Burger,medium
rest_000072,Here & Now,Hsr,"Cafe, American, Burger, Beverages",750.0,4.6,1580,Cafe|American|Burger|Beverages,medium
rest_000073,Zamindar,Kalyan Nagar,"Biryani, Mughlai, Andhra",800.0,4.6,376,Biryani|Mughlai|Andhra,medium
rest_000074,Baar Union,Hsr,"Continental, Finger Food, Asian, Chinese",850.0,4.6,634,Continental|Finger Food|Asian|Chinese,medium
rest_000075,Truffles,Indiranagar,"Cafe, American, Burger, Steak",900.0,4.6,1308,Cafe|American|Burger|Steak,medium
rest_000076,Smoor,Indiranagar,"Desserts, Cafe, Beverages",900.0,4.6,1687,Desserts|Cafe|Beverages,medium
rest_000077,Galito's,Bannerghatta Road,"African, Burger",1000.0,4.6,404,African|Burger,medium
rest_000078,Galito's,Whitefield,"African, Burger",1000.0,4.6,586,African|Burger,medium
rest_000079,Sea Rock,Seshadripuram,"Mangalorean, Seafood, South Indian, North Indian, Chinese, Mughlai",1000.0,4.6,514,Mangalorean|Seafood|South Indian|North Indian|Chinese|Mughlai,medium
rest_000080,Brik Oven,Church Street,"Cafe, Pizza, Beverages",1100.0,4.6,2257,Cafe|Pizza|Beverages,medium
rest_000081,Sea Lions BBQ & Grills,Jayanagar,"North Indian, Chinese, Mughlai, Mexican, Bbq",1100.0,4.6,538,North Indian|Chinese|Mughlai|Mexican|Bbq,medium
rest_000082,Stories,Rajajinagar,"Continental, North Indian, Chinese",1100.0,4.6,2315,Continental|North Indian|Chinese,medium
rest_000083,Mahjong Room - WelcomHotel Bengaluru,Richmond Road,Chinese,1200.0,4.6,116,Chinese,medium
rest_000084,The Fatty Bao - Asian Gastro Bar,Indiranagar,"Asian, Thai, Vietnamese, Malaysian, Beverages",1200.0,4.6,3760,Asian|Thai|Vietnamese|Malaysian|Beverages,medium
rest_000085,Roots,Koramangala 1St Block,"North Indian, South Indian, Chinese, Continental, Mangalorean",1200.0,4.6,1892,North Indian|South Indian|Chinese|Continental|Mangalorean,medium
rest_000086,Hunger Camp,Jp Nagar,"North Indian, South Indian, Chinese, Seafood",1300.0,4.6,311,North Indian|South Indian|Chinese|Seafood,medium
rest_000087,The Reservoire,Koramangala 5Th Block,"Continental, North Indian, Chinese, American",1300.0,4.6,2579,Continental|North Indian|Chinese|American,medium
rest_000088,Vapour Brewpub and Diner,Sarjapur Road,"North Indian, Continental, Italian",1400.0,4.6,2726,North Indian|Continental|Italian,medium
rest_000089,The Terrace at Gilly's Redefined,Koramangala 4Th Block,"Continental, Finger Food, Asian, North Indian",1400.0,4.6,866,Continental|Finger Food|Asian|North Indian,medium
rest_000090,Tipsy Bull - The Bar Exchange,Indiranagar,"Chinese, Continental, North Indian, Mexican",1400.0,4.6,3173,Chinese|Continental|North Indian|Mexican,medium
rest_000091,Chili's American Grill & Bar,Whitefield,"American, Tex-Mex, Burger, Bbq, Mexican",1400.0,4.6,4955,American|Tex-Mex|Burger|Bbq|Mexican,medium
rest_000092,Sarjapur Social,Sarjapur Road,"American, North Indian, Chinese, Finger Food",1500.0,4.6,1193,American|North Indian|Chinese|Finger Food,medium
rest_000093,Toast & Tonic,Richmond Road,"European, Asian",1500.0,4.6,1082,European|Asian,medium
rest_000094,Koramangala Social,Koramangala 7Th Block,"American, North Indian, Chinese, Finger Food",1500.0,4.6,4650,American|North Indian|Chinese|Finger Food,medium
rest_000095,1131 Bar + Kitchen,Indiranagar,"Continental, Asian, Italian, North Indian",1500.0,4.6,2785,Continental|Asian|Italian|North Indian,medium
rest_000096,Via Milano,Sarjapur Road,"Salad, Italian, Desserts, Pizza",1500.0,4.6,142,Salad|Italian|Desserts|Pizza,medium
rest_000097,Chianti,"Itpl Main Road, Whitefield",Italian,1500.0,4.6,848,Italian,medium
rest_000098,Smoke House Deli,Lavelle Road,"European, Italian, Desserts, Salad, Juices, Steak",1600.0,4.6,2490,European|Italian|Desserts|Salad|Juices|Steak,high
rest_000099,Smoke House Deli,Indiranagar,"European, Italian, Desserts, Salad, Juices, Steak",1600.0,4.6,5421,European|Italian|Desserts|Salad|Juices|Steak,high
rest_000100,Fenny's Lounge And Kitchen,Koramangala 7Th Block,"Mediterranean, Pizza, Continental, Seafood, Salad",1600.0,4.6,6371,Mediterranean|Pizza|Continental|Seafood|Salad,high
rest_000101,MISU,St. Marks Road,"Asian, Japanese, Korean, Indonesian, Malaysian, Singaporean",1700.0,4.6,1211,Asian|Japanese|Korean|Indonesian|Malaysian|Singaporean,high
rest_000102,Oota Bangalore,Whitefield,South Indian,1700.0,4.6,463,South Indian,high
rest_000103,The Boozy Griffin,Koramangala 5Th Block,"European, Continental",1800.0,4.6,4947,European|Continental,high
rest_000104,Olive Bar And Kitchen,Richmond Road,"Mediterranean, European, Salad",1800.0,4.6,2211,Mediterranean|European|Salad,high
rest_000105,Chili's American Grill & Bar,Bellandur,"American, Tex-Mex, Burger, Bbq",1800.0,4.6,1534,American|Tex-Mex|Burger|Bbq,high
rest_000106,Caperberry,Lavelle Road,"Spanish, Italian, Mediterranean, European, Salad",2200.0,4.6,1423,Spanish|Italian|Mediterranean|European|Salad,high
rest_000107,Windmills Craftworks,Whitefield,"American, North Indian, Salad",2500.0,4.6,5890,American|North Indian|Salad,high
rest_000108,Yauatcha,Mg Road,"Chinese, Asian, Cantonese, Tea",2800.0,4.6,2339,Chinese|Asian|Cantonese|Tea,high
rest_000109,Rim Naam - The Oberoi,Mg Road,Thai,3000.0,4.6,979,Thai,high
rest_000110,Chikkanna Tiffin Room,City Market,South Indian,150.0,4.5,203,South Indian,low
rest_000111,Bengaluru Cafe,Jayanagar,South Indian,150.0,4.5,135,South Indian,low
rest_000112,Veena Stores,Malleshwaram,South Indian,150.0,4.5,2407,South Indian,low
rest_000113,Apsara Ice Cream,Hsr,"Ice Cream, Desserts",200.0,4.5,194,Ice Cream|Desserts,low
rest_000114,Natural Ice Cream,Koramangala 1St Block,"Ice Cream, Beverages",200.0,4.5,940,Ice Cream|Beverages,low
rest_000115,Chai Days,Indiranagar,"Cafe, Tea, Beverages, Fast Food",200.0,4.5,131,Cafe|Tea|Beverages|Fast Food,low
rest_000116,Mavalli Tiffin Room (MTR),Basavanagudi,South Indian,250.0,4.5,2896,South Indian,low
rest_000117,Siddiqu Kabab Center,Richmond Road,"North Indian, Rolls",250.0,4.5,174,North Indian|Rolls,low
rest_000118,Karma Kaapi,Jayanagar,"Beverages, Tea",250.0,4.5,184,Beverages|Tea,low
rest_000119,Rolls & Bowls,Brookefield,"Rolls, Chinese",250.0,4.5,155,Rolls|Chinese,low
rest_000120,Shakes Theory,Jayanagar,"Beverages, Sandwich",300.0,4.5,155,Beverages|Sandwich,low
rest_000121,Polar Bear,"Varthur Main Road, Whitefield","Desserts, Ice Cream",300.0,4.5,41,Desserts|Ice Cream,low
rest_000122,HOMMS,Marathahalli,"Chinese, Beverages, Momos, Thai",300.0,4.5,224,Chinese|Beverages|Momos|Thai,low
rest_000123,99 Pancakes,Koramangala 5Th Block,"Desserts, Beverages, Cafe, Ice Cream",300.0,4.5,360,Desserts|Beverages|Cafe|Ice Cream,low
rest_000124,HVR Veg,Seshadripuram,South Indian,300.0,4.5,96,South Indian,low
rest_000125,BITEBOX,Marathahalli,"North Indian, Chinese, Mughlai, Desserts",300.0,4.5,157,North Indian|Chinese|Mughlai|Desserts,low
rest_000126,Mooch Marod,Whitefield,North Indian,350.0,4.5,504,North Indian,low
rest_000127,XO Belgian Waffle,Btm,"Desserts, Beverages",400.0,4.5,549,Desserts|Beverages,low
rest_000128,Milano Ice Cream,Jayanagar,"Ice Cream, Desserts",400.0,4.5,197,Ice Cream|Desserts,low
rest_000129,XO Belgian Waffle,Hsr,"Desserts, Beverages",400.0,4.5,141,Desserts|Beverages,low
rest_000130,Corner House Ice Cream,Lavelle Road,"Ice Cream, Desserts",400.0,4.5,292,Ice Cream|Desserts,low
rest_000131,Corner House Ice Cream,Marathahalli,"Ice Cream, Desserts",400.0,4.5,949,Ice Cream|Desserts,low
rest_000132,Corner House Ice Cream,Hsr,"Ice Cream, Desserts",400.0,4.5,206,Ice Cream|Desserts,low
rest_000133,Corner House Ice Cream,Jayanagar,"Ice Cream, Desserts",400.0,4.5,847,Ice Cream|Desserts,low
rest_000134,Corner House Ice Cream,Koramangala 7Th Block,"Ice Cream, Desserts",400.0,4.5,1547,Ice Cream|Desserts,low
rest_000135,Corner House Ice Cream,New Bel Road,"Ice Cream, Desserts",400.0,4.5,703,Ice Cream|Desserts,low
rest_000136,Corner House Ice Cream,Whitefield,"Ice Cream, Desserts",400.0,4.5,187,Ice Cream|Desserts,low
rest_000137,XO Belgian Waffle,Brigade Road,"Desserts, Beverages",450.0,4.5,221,Desserts|Beverages,low
rest_000138,Stoner,Koramangala 5Th Block,"Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages",500.0,4.5,2594,Ice Cream|Cafe|Pizza|Burger|Desserts|Beverages,low
rest_000139,eat.fit,Indiranagar,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500.0,4.5,857,Healthy Food|North Indian|Biryani|Continental|Sandwich|Desserts,low
rest_000140,eat.fit,Bellandur,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500.0,4.5,634,Healthy Food|North Indian|Biryani|Continental|Sandwich|Desserts,low
rest_000141,IceBreakers,Koramangala 6Th Block,"Desserts, Ice Cream",500.0,4.5,493,Desserts|Ice Cream,low
rest_000142,eat.fit,Rajajinagar,"Healthy Food, North Indian, Biryani, Continental, Desserts",500.0,4.5,230,Healthy Food|North Indian|Biryani|Continental|Desserts,low
rest_000143,Stoner,Indiranagar,"Ice Cream, Cafe, Beverages, Burger, Desserts, Pizza",550.0,4.5,2687,Ice Cream|Cafe|Beverages|Burger|Desserts|Pizza,medium
rest_000144,Meghana Foods,Jayanagar,"Biryani, Andhra, North Indian, Seafood",600.0,4.5,4569,Biryani|Andhra|North Indian|Seafood,medium
rest_000145,Sixth Avenue Cafe And Patisserie,Koramangala 5Th Block,"Cafe, Italian, Desserts",600.0,4.5,210,Cafe|Italian|Desserts,medium
rest_000146,Onesta,Electronic City,"Pizza, Cafe, Italian",600.0,4.5,860,Pizza|Cafe|Italian,medium
rest_000147,Monet's Bistro,Indiranagar,"Cafe, Beverages",600.0,4.5,197,Cafe|Beverages,medium
rest_000148,Avista Cafe Pizzeria,Hennur,"Cafe, Italian",650.0,4.5,506,Cafe|Italian,medium
rest_000149,Suryawanshi,Sarjapur Road,"Maharashtrian, Seafood",700.0,4.5,125,Maharashtrian|Seafood,medium
rest_000150,Pin Me Down,Btm,"Continental, Mexican, Chinese, North Indian",800.0,4.5,784,Continental|Mexican|Chinese|North Indian,medium
rest_000151,Dyu Art Cafe,Koramangala 5Th Block,"Cafe, Italian, Fast Food",800.0,4.5,3826,Cafe|Italian|Fast Food,medium
rest_000152,Pot-O-Noodles,Indiranagar,"Chinese, Asian, Japanese",800.0,4.5,60,Chinese|Asian|Japanese,medium
rest_000153,Imperio Restaurant,Kalyan Nagar,"North Indian, Mughlai, Biryani, South Indian, Beverages",800.0,4.5,1228,North Indian|Mughlai|Biryani|South Indian|Beverages,medium
rest_000154,Wild Thyme Restaurant,Koramangala 5Th Block,"Chinese, Continental, North Indian, Italian, Seafood",800.0,4.5,42,Chinese|Continental|North Indian|Italian|Seafood,medium
rest_000155,Nuts Over Salads Cafe,Koramangala 5Th Block,"Cafe, Salad",800.0,4.5,208,Cafe|Salad,medium
rest_000156,Mudpipe Cafe,Btm,"Cafe, Continental, Burger",900.0,4.5,1872,Cafe|Continental|Burger,medium
rest_000157,Truffles,St. Marks Road,"Cafe, American, Burger, Steak",900.0,4.5,3568,Cafe|American|Burger|Steak,medium
rest_000158,Bloomsbury's Global Kitchen & Bakehouse,Whitefield,"American, Cafe, Continental, French, Burger, Mexican, Desserts, Pizza",900.0,4.5,733,American|Cafe|Continental|French|Burger|Mexican|Desserts|Pizza,medium
rest_000159,Market Table,Koramangala 5Th Block,"Cafe, Continental, Mediterranean, Beverages",900.0,4.5,546,Cafe|Continental|Mediterranean|Beverages,medium
rest_000160,Truffles,Kalyan Nagar,"Cafe, American, Burger, Steak",900.0,4.5,1181,Cafe|American|Burger|Steak,medium
rest_000161,Nakkshatra,Marathahalli,"North Indian, Chinese",900.0,4.5,443,North Indian|Chinese,medium
rest_000162,Gilly's Restobar,Koramangala 5Th Block,"Finger Food, Continental, North Indian",1000.0,4.5,3902,Finger Food|Continental|North Indian,medium
rest_000163,Bologna,Indiranagar,Italian,1000.0,4.5,717,Italian,medium
rest_000164,The Old Fashioned Bar,Koramangala 6Th Block,"Finger Food, North Indian, Continental",1000.0,4.5,569,Finger Food|North Indian|Continental,medium
rest_000165,The Asian Curry House,Malleshwaram,"Vietnamese, Thai, Burmese, Japanese",1000.0,4.5,785,Vietnamese|Thai|Burmese|Japanese,medium
rest_000166,Output Bengaluru,Marathahalli,"North Indian, Continental",1000.0,4.5,900,North Indian|Continental,medium
rest_000167,Bombay Adda,Koramangala 7Th Block,Modern Indian,1100.0,4.5,2225,Modern Indian,medium
rest_000168,Mainland China,Kalyan Nagar,"Chinese, Momos",1100.0,4.5,1013,Chinese|Momos,medium
rest_000169,Hae Kum Gang,Brigade Road,"Korean, Chinese, Japanese",1100.0,4.5,1204,Korean|Chinese|Japanese,medium
rest_000170,"3B's - Buddies, Bar & Barbecues",Marathahalli,"North Indian, Mediterranean, European, Bbq",1100.0,4.5,1909,North Indian|Mediterranean|European|Bbq,medium
rest_000171,Hakuna Matata,Jp Nagar,"North Indian, Asian, Seafood, Chinese",1200.0,4.5,2781,North Indian|Asian|Seafood|Chinese,medium
rest_000172,Bonum cibum,Hsr,"Lebanese, Turkish",1200.0,4.5,181,Lebanese|Turkish,medium
rest_000173,Once Upon A Flame,Hsr,"Steak, Continental, Burger, Bbq",1200.0,4.5,2062,Steak|Continental|Burger|Bbq,medium
rest_000174,Chinita Real Mexican Food,Koramangala 5Th Block,Mexican,1200.0,4.5,729,Mexican,medium
rest_000175,Delhi Highway,Indiranagar,North Indian,1200.0,4.5,3219,North Indian,medium
rest_000176,OKI,Kammanahalli,"Asian, European, Italian, Korean, Malaysian, Thai, Vietnamese, Chinese",1200.0,4.5,418,Asian|European|Italian|Korean|Malaysian|Thai|Vietnamese|Chinese,medium
rest_000177,The Himalayan,Koramangala 5Th Block,Korean,1200.0,4.5,324,Korean,medium
rest_000178,Myu Bar at Gilly's Redefined,Koramangala 4Th Block,"American, North Indian, Pizza, Finger Food, Continental, Italian",1200.0,4.5,1228,American|North Indian|Pizza|Finger Food|Continental|Italian,medium
rest_000179,Oh! Calcutta,Church Street,"Bengali, Seafood",1200.0,4.5,1122,Bengali|Seafood,medium
rest_000180,"Lush - Renaissance Hotel, Bengaluru",Race Course Road,"North Indian, Continental",1200.0,4.5,409,North Indian|Continental,medium
rest_000181,Gilly's Restobar,New Bel Road,"Continental, Finger Food, North Indian, Chinese",1200.0,4.5,2711,Continental|Finger Food|North Indian|Chinese,medium
rest_000182,Hammered,New Bel Road,"North Indian, Continental, Cafe",1200.0,4.5,2932,North Indian|Continental|Cafe,medium
rest_000183,Haute,Indiranagar,"Continental, European, Asian, Seafood, Spanish",1200.0,4.5,117,Continental|European|Asian|Seafood|Spanish,medium
rest_000184,Fabelle Chocolate Boutique - ITC Gardenia,Richmond Road,"Desserts, Ice Cream, Beverages",1250.0,4.5,232,Desserts|Ice Cream|Beverages,medium
rest_000185,Jalsa Gold,Marathahalli,"North Indian, Mughlai, Italian",1300.0,4.5,3421,North Indian|Mughlai|Italian,medium
rest_000186,Pasta Street,Cunningham Road,"Italian, Pizza, Salad",1300.0,4.5,1621,Italian|Pizza|Salad,medium
rest_000187,Sidewalk - The Garden Bar,Marathahalli,"North Indian, Continental, Chinese, Thai",1300.0,4.5,2949,North Indian|Continental|Chinese|Thai,medium
rest_000188,Sultans of Spice,Koramangala 5Th Block,"North Indian, Mughlai, Salad",1300.0,4.5,3458,North Indian|Mughlai|Salad,medium
rest_000189,Pasta Street,Koramangala 4Th Block,"Italian, Pizza, Salad",1300.0,4.5,245,Italian|Pizza|Salad,medium
rest_000190,Pasta Street,Indiranagar,"Italian, Pizza, Salad",1300.0,4.5,1614,Italian|Pizza|Salad,medium
rest_000191,One For The Road,Nagawara,"Continental, North Indian, Finger Food",1300.0,4.5,755,Continental|North Indian|Finger Food,medium
rest_000192,The London Curry House - The Royale Senate Hotel,Race Course Road,"Pizza, North Indian, Modern Indian",1300.0,4.5,3953,Pizza|North Indian|Modern Indian,medium
rest_000193,Soda Bottle Opener Wala,Lavelle Road,"Parsi, North Indian",1300.0,4.5,3709,Parsi|North Indian,medium
rest_000194,Big Wong XL,Koramangala 5Th Block,"Chinese, Sushi, Asian, Thai",1400.0,4.5,678,Chinese|Sushi|Asian|Thai,medium
rest_000195,Simon Says Brew Works,Koramangala 5Th Block,"Continental, American, Italian, Modern Indian, Pizza, Burger",1400.0,4.5,1932,Continental|American|Italian|Modern Indian|Pizza|Burger,medium
rest_000196,The Permit Room,Brigade Road,South Indian,1500.0,4.5,1573,South Indian,medium
rest_000197,Chianti,Mg Road,Italian,1500.0,4.5,340,Italian,medium
rest_000198,Buff Buffet Buff,Koramangala 5Th Block,"North Indian, Chinese, Continental, Thai, Salad",1500.0,4.5,3125,North Indian|Chinese|Continental|Thai|Salad,medium
rest_000199,Toscano,Koramangala 7Th Block,"Italian, Salad",1500.0,4.5,710,Italian|Salad,medium
rest_000200,Chianti,Bannerghatta Road,Italian,1500.0,4.5,800,Italian,medium
rest_000201,Levitate Brewery and Kitchen,Jp Nagar,"Finger Food, North Indian, Continental",1500.0,4.5,456,Finger Food|North Indian|Continental,medium
rest_000202,ShakesBierre,Brigade Road,"Asian, Continental, European, North Indian",1500.0,4.5,403,Asian|Continental|European|North Indian,medium
rest_000203,Brooks and Bonds Brewery,Koramangala 5Th Block,"Continental, Mediterranean, North Indian, Chinese, Finger Food",1600.0,4.5,3944,Continental|Mediterranean|North Indian|Chinese|Finger Food,high
rest_000204,Barbeque Nation,Rajajinagar,"North Indian, European, Mediterranean, Bbq, Kebab",1600.0,4.5,1282,North Indian|European|Mediterranean|Bbq|Kebab,high
rest_000205,The Pallet,Whitefield,"Continental, Mediterranean, Italian, North Indian, Finger Food, Asian, Momos",1600.0,4.5,2745,Continental|Mediterranean|Italian|North Indian|Finger Food|Asian|Momos,high
rest_000206,Mainland China,Church Street,"Chinese, Momos",1700.0,4.5,1394,Chinese|Momos,high
rest_000207,Mainland China,Malleshwaram,Chinese,1700.0,4.5,1150,Chinese,high
rest_000208,Republic Of Noodles - Lemon Tree Premier,Ulsoor,"Malaysian, Singaporean, Thai",1800.0,4.5,550,Malaysian|Singaporean|Thai,high
rest_000209,Prost Brew Pub,Koramangala 4Th Block,"American, Continental, North Indian, Salad",1800.0,4.5,7854,American|Continental|North Indian|Salad,high
rest_000210,ASEAN - On The Edge,Mg Road,"Asian, Thai",1800.0,4.5,871,Asian|Thai,high
rest_000211,OPUS Club,Sarjapur Road,"Continental, Italian, North Indian, Mexican",1900.0,4.5,1506,Continental|Italian|North Indian|Mexican,high
rest_000212,Arbor Brewing Company,Brigade Road,"American, Continental, Salad",2000.0,4.5,8375,American|Continental|Salad,high
rest_000213,Brewklyn Microbrewery,Kalyan Nagar,"American, Continental, Pizza",2000.0,4.5,2330,American|Continental|Pizza,high
rest_000214,Hard Rock Cafe,St. Marks Road,"American, Bbq",2500.0,4.5,5262,American|Bbq,high
rest_000215,Saffron - Radisson Blu,Marathahalli,"North Indian, Mughlai, Lucknowi",2500.0,4.5,457,North Indian|Mughlai|Lucknowi,high
rest_000216,Sly Granny - The Community House,Indiranagar,"Modern Indian, European, American",2500.0,4.5,980,Modern Indian|European|American,high
rest_000217,Feast - Sheraton Grand Bengaluru Whitefield Hotel &...,Whitefield,"Continental, Asian, South Indian, North Indian",2500.0,4.5,523,Continental|Asian|South Indian|North Indian,high
rest_000218,Melange - Radisson Blu,Marathahalli,"North Indian, Continental, Chinese, South Indian",2700.0,4.5,785,North Indian|Continental|Chinese|South Indian,high
rest_000219,Karavalli - The Gateway Hotel,Residency Road,"Mangalorean, Konkan, Seafood, Kerala",3500.0,4.5,674,Mangalorean|Konkan|Seafood|Kerala,high
rest_000220,Alba - JW Marriott Bengaluru,Lavelle Road,Italian,4000.0,4.5,583,Italian,high
rest_000221,Sri Laxmi Venkateshwara Coffee Bar,Banashankari,South Indian,100.0,4.4,343,South Indian,low
rest_000222,Malleshwaram Dosa Corner,Malleshwaram,South Indian,120.0,4.4,104,South Indian,low
rest_000223,Poonam Sweets,Banashankari,Mithai,150.0,4.4,356,Mithai,low
rest_000224,Vidyarthi Bhavan,Basavanagudi,South Indian,150.0,4.4,4460,South Indian,low
rest_000225,Natural Ice Cream,Jayanagar,"Ice Cream, Desserts",150.0,4.4,366,Ice Cream|Desserts,low
rest_000226,Raghavendra Tiffin,Hsr,South Indian,150.0,4.4,222,South Indian,low
rest_000227,Hari Super Sandwich,Jayanagar,"Fast Food, Street Food",200.0,4.4,1830,Fast Food|Street Food,low
rest_000228,GMT - Gelateria Montecatini Terme,Lavelle Road,"Desserts, Ice Cream",300.0,4.4,69,Desserts|Ice Cream,low
rest_000229,Gods Own Cafe,Koramangala 7Th Block,"South Indian, Kerala, Seafood",300.0,4.4,384,South Indian|Kerala|Seafood,low
rest_000230,Choco Cheese,Btm,"Desserts, Beverages",300.0,4.4,63,Desserts|Beverages,low
rest_000231,Al Amanah Cafe,Kammanahalli,"Middle Eastern, Fast Food, Rolls",300.0,4.4,1413,Middle Eastern|Fast Food|Rolls,low
rest_000232,GMT - Gelateria Montecatini Terme,Indiranagar,"Desserts, Ice Cream",300.0,4.4,275,Desserts|Ice Cream,low
rest_000233,Jose's Mess,Btm,"Kerala, South Indian, Biryani",300.0,4.4,316,Kerala|South Indian|Biryani,low
rest_000234,Black Deer,Koramangala 5Th Block,"Beverages, Desserts",350.0,4.4,149,Beverages|Desserts,low
rest_000235,Drunken Monkey,Bannerghatta Road,"Beverages, Fast Food",400.0,4.4,288,Beverages|Fast Food,low
